name,category,phone_number,address,website,latitude,longitude,place_id
"Suzuki Motorcycle (Khandelwal Suzuki, Indore, MG Road)",bike service centre,07835072669,"9/1/2, Mahatma Gandhi Rd, South Tukoganj, Indore, Madhya Pradesh 452001",https://suzukimotorcyclemgroad.com,,,
Doctor Garage - Lakshmi Auto Parts & Service Centre,bike service centre,09009066832,"281/1, Khandwa Rd, nearby IT Park, Narmada Nagar, Davv Takshila Parisar, Indore, Madhya Pradesh 452001",https://doctorgarage.in,,,
R.G YAMAHA SERVICE CENTAR Yamaha expert indore,bike service centre,,"ke pas, Bicholi Hapsi Main Rd, kakad, Police Line, Indore, Madhya Pradesh 452016",,,,
"Oben Care Service Center - Annapurna Road, Indore",bike service centre,,"Plot No 2, Annapurna Rd, Model Town Colony, Revenue Colony, Sachidanand Nagar, Indore, Madhya Pradesh 452009",https://obenelectric.com,,,
Maruti Suzuki Service (Rukmani Motors),bike service centre,08037240055,"Office, 4-5, near MPEB Road, Geeta Bhawan, Street No 5, Manorama Ganj, Indore, Madhya Pradesh 452001",https://rukmanimotorsgroup.in,,,
Kasliwal Honda MG Road Indore,bike service centre,08966002822,"Indraprastha Tower, Anoop Bhawan, 580, Mahatma Gandhi Rd, New Palasia, Indore, Madhya Pradesh 452003",,,,
"Suzuki Motorcycle (Khandelwal Suzuki, Indore, Kalani Nagar)",bike service centre,07835070465,"113 Manpasand Colony, Airport Rd, Kalani Nagar, Indore, Madhya Pradesh 452006",https://suzukimotorcyclekalaninagar.com,,,
Arj Automotives,bike service centre,09752494352,"No 4/5, G/1, Shekhar central, AB Rd, Manorama Ganj, Indore, Madhya Pradesh 452001",,,,
Your Ride Service Station,bike service centre,09926622390,"Surya Tower, Khatiwala Tank Main Rd, opposite Bhatiya Chicken Centre, Khatiwala Tank, Indore, Madhya Pradesh 452014",,,,
"Ather Service Centre in Annapurna Road, Indore",bike service centre,09240013679,"New No 88, Plot No 288, Annapurna Rd, near Mhow Naka Circle, Mahavar Nagar, Usha Nagar, Indore, Madhya Pradesh 452009",https://atherenergy.com,,,
Kaka shri cycle service,bike service centre,07770805422,"67, DDU Nagar, Sukhliya, Indore, Madhya Pradesh 452010",,,,
Gulf Bikestop - Rajesh Cycle Stores,bike service centre,08879176485,"Shop No 161, LIG Rd, Mig Colony, Ambedkar Nagar, Indore, Madhya Pradesh 452011",https://bikestop.india.gulfoilltd.com,,,
"Suzuki Motorcycle (Khandelwal Suzuki, Indore, Annapurna Road Workshop )",bike service centre,08839660074,"7 A, Annapurna Rd, opposite Datta Mandir, Umesh Nagar, Vaishali Nagar, Indore, Madhya Pradesh 452009",https://khandelwalsuzuki.com,,,
Bike Service point,bike service centre,08878888837,"84 Usha Gunj, Agra Bombay Rd, AB Rd, near Petrol pump, GPO Square, Opposite GPO, Ushaganj, Chhawni, Indore, Madhya Pradesh 452001",,,,
Mukesh Auto Mobile,bike service centre,09340095981,"Vikas Rekha Complex, Khatiwala Tank, Indore, Madhya Pradesh 452014",,22.6969069,75.8601459,
Yamaha Motor Showroom - Ratlam Motors,bike service centre,09630097320,"C-17, HIG Main Rd, opposite Christian Eminent School, Ambedkar Nagar, Indore, Madhya Pradesh 452011",https://ratlammotors.com,,,
Petal Yamaha Showroom (Annapoorna Rd),bike service centre,07869801289,"295, Annapurna Rd, near SBI Bank, Usha Nagar, Nidhi Vihar Colony, Indore, Madhya Pradesh 452001",https://yamaha-motor-india.com,,,
Sukhmani Automobiles - Hero MotoCorp,bike service centre,09289922719,"3 & 4 Indore Bypass Rd, Annapurna Rd, Revenue Nagar, Indore, Madhya Pradesh 452009",https://dealers.heromotocorp.com,,,
Doctor Garage - Saanvi Automobiles,bike service centre,06267009738,"No 145, Rajshree Colony, opposite Vidhya Palace, Gate, Chota Bangarda, Indore, Madhya Pradesh 452005",,,,
Doshi Honda,bike service centre,07314009600,"Plot No. 88, AB Rd, near Patel Motors, Part II, Scheme No 114, Indore, Madhya Pradesh 452010",https://honda2wheelersindia.com,,,
Kasliwal Honda,bike service centre,07314228957,"12 C, Ring Rd, Scheme No. 94, Near Pipliyahana Square, Brijeshwari Annexe, Scheme 94 Sector FB, Indore, Madhya Pradesh 452016",,22.7063591,75.9061862,
Shahu Automobiles (Auto Parts & Auto Garage),bike service centre,09826079905,"414, Scheme no. 91, Malwa mill Anaj Mandi, near Well, Panchmukhi Hanuman mandir, Malwa Mill, Indore, Madhya Pradesh 452003",https://sites.google.com,22.7343428,75.8729662,
royal bullet sales & service,bike service centre,09098342948,"kerela compound, AB Rd, behind jk tyre showroom, opp. Raja ram dhabha, Dewas Naka, circle, Indore, Madhya Pradesh 452010",,22.7728634,75.9012688,
Royal Enfield Showroom - RR Automotive,bike service centre,09619284490,"No 80, Sayaji Club Rd, Mechanic Nagar, Badi Bhamori, Indore, Madhya Pradesh 452011",https://dealers.royalenfield.com,22.749324,75.892159,
Newton Meter Motorcycle,bike service centre,09560767351,"QW66+VP2 Front of, Elite Apex, 204/1 ,MR-5, TOWNSHIP, Mahalaxmi Nagar, Indore, Madhya Pradesh 452010",,22.762188,75.911813,
Salasar Autohaus India Private Limited,bike service centre,07000962425,"Building No 9, nearby Saraswat Bank ATM, Model Town Colony, Revenue Colony, Sachidanand Nagar, Indore, Madhya Pradesh 452009",https://jawayezdimotorcycles.com,,,
Super Bike Auto Centre,bike service centre,09893060558,"G-1 S-Tower Prakash Nagar Nemawar Road Prkash nagar, Navlakha, Indore, Madhya Pradesh 452001",,,,
Mangalam Bajaj Annapurna Road Service Centre,bike service centre,07611115002,"2294, EASTERN RING ROAD, near PARAG BAKERY, Pre Conco Nagar, Sudama Nagar, Indore, Madhya Pradesh 452009",https://mangalambajaj.com,,,
Sojatia Auto Pvt Ltd (Sojatia Bajaj),bike service centre,07312474733,"6, Sapna Sangeeta Rd, Opposite Vodafone Store, Snehnagar, Indore, Madhya Pradesh 452001",https://bajajauto.com,,,
Shukla Automobiles,bike service centre,09691969319,"87,88 Ambikapuri Ext, 60 Feet Road, VIP Road II Behind Aerodrome Police Station, Indore, Madhya Pradesh 452005",https://royalenfield.com,,,
"Suzuki Motorcycle (Raizing Suzuki, Indore, Bengali Square)",bike service centre,07669367191,"Plot 391, 392, 393, Goyal Nagar Ring Rd, near Bengali Square, Utkarsh Estate, Indore, Madhya Pradesh 452016",https://suzukimotorcyclebengalisquare.com,,,
MANGALAM BAJAJ,bike service centre,,"15, Annapurna Rd, opposite state bank of india, Mahavar Nagar, Usha Nagar, Indore, Madhya Pradesh 452009",https://bajajauto.com,,,
V.N. Motors - Hero MotoCorp,bike service centre,09289923061,"Shop No 2, Airport Rd, Shakti Nagar, Parihar Market, Shikshak Nagar, Indore, Madhya Pradesh 452005",https://dealers.heromotocorp.com,,,
Bajaj Service Centre,bike service centre,07219821111,"New Gori Nagar, Gouri Nagar, Nanda Nagar, Indore, Madhya Pradesh 452010",https://bajajauto.com,22.7557593,75.8630844,
Royal Enfield Service Center - RR Automotive,bike service centre,09619284490,"74-E Sector C, Mechanic Nagar, Bhamori, Scheme No 54, Vijay Nagar, Indore, Madhya Pradesh 452011",https://royalenfield.com,,,
Shyam Honda,bike service centre,09009550951,"719 Annapurna Road, Main, road, Indore, Madhya Pradesh 452009",https://shyamhonda.in,,,
SHYAM HONDA ASC,bike service centre,09039505222,"MRJJ+PXV, 7-B, Annapurna Rd, near Ganesh Cap Mart, Vaishali Nagar, Indore, Madhya Pradesh 452009",https://shyamhonda.com,,,
Diwane Automotive EV,bike service centre,09425052660,"A/M 184, Sector ALBH, Sukhliya, Indore, Madhya Pradesh 452010",,,,
Gulf Bikestop - Green Auto Gareage,bike service centre,09167248413,"Shop No 28, 3 Bakhal, Main Road, near Sagar Juice Centre, Shanti Nagar, Indore, Madhya Pradesh 452002",https://bikestop.india.gulfoilltd.com,,,
YoBike Bholaram Station,bike service centre,07000093736,"Plot No 166, Bholaram Ustad Marg, inside Royal food Park, near Shiv Mandir, Bholaram Ustad Market, Brahmapuri Colony, Bhanwar Kuwa, Indore, Madhya Pradesh 452001",https://yobike.in,,,
Royal Enfield service center,bike service centre,09977009142,"01, AB Rd, Angad Kapoor Region, Kishanganj, Indore, Madhya Pradesh 452001",https://royalenfield.com,,,
Bajaj Services(Nand Motor),bike service centre,09826092652,"43, Chittawad Chouraha, Radha Swami Nagar, Indore, Madhya Pradesh 452001",,,,
Kalyan tyres and service centre,bike service centre,,"54, Adarsh Moulik Nagar, Sukhliya, Indore, Madhya Pradesh 452010",,,,
Sethi Automobiles - Hero MotoCorp,bike service centre,09289923211,"No 160/3, Opposite Ahuja Auto Abhikaran, AB Rd, Pipliya Rao, Bhawarkaun, Madhya Pradesh 452001",https://dealers.heromotocorp.com,22.6889935,75.8638631,
Royal Enfield Service Center - Krishna Motor Agency,bike service centre,09619465974,"Navlakha Rd, Anand Nagar, Indore, Madhya Pradesh 452001",https://royalenfield.com,22.7052069,75.8693344,
Salasar Jawa Yezdi - Workshop Indore,bike service centre,,"G-1, 787-788, Gambhir Tower, Annapurna Rd, Usha Nagar, Indore, Madhya Pradesh 452009",https://salasarautohaus.com,,,
Shree Mangalam Honda,bike service centre,06232446444,"opp. to Parshuram Vatika, Mari Mata Square, Indore, Madhya Pradesh 452007",https://shreemangalamhonda.com,22.7338962,75.8512675,
Raj Suzuki - Suzuki Dealer & Two wheeler showroom in Indore,bike service centre,09109101108,"G7-G8, Veda Space, Bhawarkua Main Rd, Indore, Madhya Pradesh 452014",https://suzukimotorcycle.co.in,,,
The bike's mechanic,bike service centre,09826242853,"QR5X+8F8, Near banganga bridge, square, Sukhliya, Indore, Madhya Pradesh 452015",,,,
Yamaha Service Bhawar kua - Ratlam Motors,bike service centre,09630010538,"10, Apple hospital road, Mechanic Nagar, Indore, Madhya Pradesh 452014",https://ratlammotors.com,,,
Activa Service Centre,bike service centre,09827301975,"139, Near Ganesh Mandir, Ganeshpuri, Khajrana, Indore, Madhya Pradesh 452016",,,,
Krishna Bajaj workshop,bike service centre,,"N/r Kalke Mata Mandir, Gori Nagar Main Rd, Khatipura, Indore, Madhya Pradesh 452010",,,,
Quality Automobiles - Hero MotoCorp,bike service centre,07314045522,"Plot No 1, Gr Flr, Friends Row House Ring Road, Bicholi Mardana, Indore, Madhya Pradesh 452016",https://dealers.heromotocorp.com,,,
TVS Service Center - Moksh Automobile LLP,bike service centre,09285203501,"Ground Floor, Dashara Maidan, Indore Rd, Ratan Bagh Colony, Vyankatesh Nagar, Hatod, Indore, Madhya Pradesh 452005",https://dealers.tvsmotor.com,,,
Yamaha Bhawar kua- Ratlam Motors,bike service centre,09630010794,"GD Prime 13, Samrat ashok nagar, main road, Bhanwar Kuwa, Indore, Madhya Pradesh 452001",https://ratlammotors.com,,,
Mahindra two wheelers service cetnter,bike service centre,,"QV2V+6XW, Scheme No 54, Indore, Madhya Pradesh 452010",,,,
Raj Motorcycle Garage,bike service centre,09827200778,"27/2 Indore-Icchapur Rd, Road, near Fire Brigade Office, Moti Tabela, Indore, Madhya Pradesh 452007",,22.710149,75.8553131,
Garud TVS Showroom Indore,bike service centre,09039046355,"1st Floor, F-1 HIG Colony, HIG Main Rd, Sector F, Ravi Shankar Shukla Nagar, Indore, Madhya Pradesh 452011",,22.7354245,75.8878046,
Honda big wing,bike service centre,09644515000,"33/C/S-3, Scheme No 78 - III, near Shalimar Township, Sector F, Slice No.3, Aranya Nagar, Scheme 78, Vijay Nagar, Indore, Madhya Pradesh 452010",https://shyamhonda.com,,,
Housings Garage,bike service centre,08770482426,"Shop No. 07, Shri Nagar Main Rd, Shree Nagar Ext, Anoop Nagar, Indore, Madhya Pradesh 452011",https://housingsgarage.com,,,
Bajaj Auto Service,bike service centre,,"Panchal Compound, Lasudia Mori, Indore, Madhya Pradesh 452010",,,,
Aryan Motors - Hero MotoCorp,bike service centre,09399928958,"28 Gayatri Nagar Mr-10, Chandragupta Maurya Chouraha, chandragput, Sukhliya, Indore, Madhya Pradesh 452010",https://dealers.heromotocorp.com,,,
Store,bike service centre,,"Palasia Point, 1, AB Rd, Old Palasia, Indore, Madhya Pradesh 452001",,,,
PREMIA - INDORE - MEHTA AUTOMOBILES PVT LTD - Hero MotoCorp,bike service centre,09289234282,"No 22/1, Square, AB Rd, near Geeta Bhavan, South Tukoganj, Indore, Madhya Pradesh 452001",https://dealers.heromotocorp.com,,,
Friends Automobile,bike service centre,09893100019,"7, Bicholi Hapsi Rd Sarv Suvidha Nagar, Brijeshwari Annexe, Indore, Madhya Pradesh 452016",,,,
H & S Bike Parts Centre,bike service centre,08982833253,"38, Chhoti Gwaltoli, Indore, Madhya Pradesh 452001",,,,
KTM Husqvarna Vijaynagar,bike service centre,09355834303,"MR 9, Scheme No 51, Vijay Nagar, Scheme No 113, Indore, Madhya Pradesh 452010",https://ktm-husqvarna-vijay-nagar.com,22.7606826,75.880608,
Bhagirath BAJAJ,bike service centre,08871263639,"TBC Building, G4-G5 Geeta Bhawan Square, AB Rd, Indore, Madhya Pradesh 452001",https://bhagirathbajaj.com,22.7196244,75.8841743,
TVS Service Center,bike service centre,07314088850,"Oasis Trade Centre, 20/22, Yeshwant Niwas Rd, Vishram Colony, Indore, Madhya Pradesh 452003",https://tvsmotor.com,22.7315537,75.8753536,
Honda Point,bike service centre,,"Regal Talkies, 561, Mahatma Gandhi Rd, Regal Square, Nehru Park 2, Chhoti Gwaltoli, Indore, Madhya Pradesh 452003",,,,
Bajaj Service,bike service centre,07314051565,"Mahatma Gandhi Rd, Risi Nagar, Rajwada, Indore, Madhya Pradesh 452007",https://bajajauto.com,22.7194405,75.8577502,
YUG MOTORS (Yug Hero ),bike service centre,08871444414,"B-2, HIG, Main Rd, near LIG Square, Indore, Madhya Pradesh 452011",https://yugbajaj.com,22.7343921,75.8886995,
Bajaj Spares,bike service centre,07219821111,"PV8C+8C2, Railway Station Road, Railway Hospital Rd, South Tukoganj, Indore, Madhya Pradesh 452001",https://bajajauto.com,,,
Honda Big Wing Annapurna Road,bike service centre,07509762000,"Dussera Maidan, 11, Annapurna Rd, Model Town Colony, Revenue Colony, Sachidanand Nagar, Indore, Madhya Pradesh 452009",https://hondabigwingindore.com,,,
Maa Radium Arts and service centre,bike service centre,,"A/3, Badi Bhamori, Indore, Madhya Pradesh 452011",,,,
Kaushal Auto Garage,bike service centre,09977965560,"Shop Number. 317, Near Navratan Bagh Square, Navratan Bagh, Rajgadh Kothi, Badi Gwaltoli, Indore, Madhya Pradesh 452001",,,,
TVS - Satbhaiya Vehicles,bike service centre,08448494628,"Scheme No 78, Infornt of, Plot No 23, AB Rd, Sector B, Slice 5, Vijay Nagar, Shalimar Township, Indore, Madhya Pradesh 452010",https://dealers.tvsmotor.com,,,
TVS - Chandan Automobile,bike service centre,09098760257,"729, Annapurna Rd, Usha Nagar, Indore, Madhya Pradesh 452009",https://dealers.tvsmotor.com,,,
Yulu Bike indore,bike service centre,07880002992,"Yulu centre, 01, near Bhawarkua Main Road, Ahilya Puri, Indrapuri Colony, Bhanwar Kuwa, Indore, Madhya Pradesh 452001",https://instagram.com,,,
MANGALAM BAJAJ,bike service centre,07611113221,"9 Kalani Nagar, Ground Floor, Airport Rd, Indore, Madhya Pradesh 452005",https://bajajauto.com,,,
Royal Enfield Showroom - Jagdish Motors,bike service centre,09619319865,"W2, 13, Annapurna Rd, Mahavar Nagar, Usha Nagar, Sachidanand Nagar, Indore, Madhya Pradesh 452001",https://dealers.royalenfield.com,,,
Ankit Automobiles - Hero MotoCorp,bike service centre,07428297091,"PN 148 & 149,166 &167 Uttam Palace Colony, Mahipalpur, Madhya Pradesh 452002",https://dealers.heromotocorp.com,,,
Janta Garage & Auto Parts,bike service centre,09755012490,"10, Vijay Nagar Square, near Mangal city, Bhagyashree Colony, Indore, Madhya Pradesh 452010",,,,
TVS - Dugar Distributors Ltd,bike service centre,08103966602,"No 6A, Ratlam Kothi Main Rd, Geeta Bhawan, Square, Indore, Madhya Pradesh 452001",https://dealers.tvsmotor.com,22.7180258,75.8839396,
Doshi Honda Nanda Nagar,bike service centre,07314025247,"68/1, Nanda Nagar Main Rd, opp. Sai Mandir, Nanda Nagar, Indore, Madhya Pradesh 452011",,22.741762,75.877896,
Jay Shri Chintaman Ganesh service centre,bike service centre,09826025273,"RR tayari ke paas wali gali Vijay nagre indore wow hotel ke paas, Road, Scheme No 74, Indore, Madhya Pradesh 452011",https://instagram.com,,,
"OLA Electric Store - Electric Scooter Showroom in Marnorama Ganj, Indore",bike service centre,08068964050,"Plot No. 9, Vibrant Business Tower, A 9-B, AB Rd, Manorama Ganj, Indore, Madhya Pradesh 452001",https://olaelectric.com,22.7201202,75.8852799,
Riders Junction,bike spare parts,09993587890,"UG 2, Vikram Urban, AB Rd, behind Sayaji Hotel, below Naiduna Press Office, Mechanic Nagar, Scheme No 54, Indore, Madhya Pradesh 452010",https://ridersjunction.com,,,
mateswari auto parts,bike spare parts,08085213890,"403, A, sukhliya, Indore, Madhya Pradesh 452010",,,,
Pallavi auto parts,bike spare parts,,"MRXM+2FG, Narendra Tiwari Marg, Usha Nagar, Indore, Madhya Pradesh 452009",,,,
Shubham Auto Parts,bike spare parts,09464642285,"शिव मंदिर, 16, Pardesi Pura Main Rd, near Shivdham, Subhash Market, Subhash Nagar, Pardesipura, Indore, Madhya Pradesh 452011",,,,
"Krishna accessories ( Helemts, Riding Gears, Accessories for Bike )",bike spare parts,07314041222,"Kibe Compound, 35 D, near Madhumilan Square, Chhoti Gwaltoli, Indore, Madhya Pradesh 452001",,,,
Riders Arena,bike spare parts,09009550508,"6/6, Shyam Sangam Rd, Chhoti Gwaltoli, Indore, Madhya Pradesh 452001",https://ridersarena.com,,,
Ahuja Auto Parts,bike spare parts,08817446002,"12-A Kibe Compound, Chhoti Gwaltoli, Indore, Madhya Pradesh 452001",,22.7132395,75.8729962,
"Sunil Auto Parts (Helmets, Riding Gears, Accessories, Spare Parts for Bikes)",bike spare parts,07747804113,"Sunil Auto Parts, 10, Annapurna Rd, near Honda Big Wing showroom, near Jagdish Motors Royal Enfield Showroom, Model Town Colony, Revenue Colony, Sachidanand Nagar, Indore, Madhya Pradesh 452009",https://sapmotors.com,,,
Salvee Auto Parts & bike repair garages,bike spare parts,06398339728,"Choudhary Market, Niranjanpur, Indore, Madhya Pradesh 452010",,,,
Jai Ganesh Auto Accessories,bike spare parts,09893145531,"18/2, Chhoti Gwaltoli Main Rd, near Sarvate Bus Stand, Chhoti Gwaltoli, Indore, Madhya Pradesh 452001",,,,
Balaji Auto Parts - 2 Wheeler Automobile Spare Parts Shop,bike spare parts,09826019844,"Shop No, 5, Mumbai - Agra National Hwy, near Police Station, New Palasia, Indore, Madhya Pradesh 452001",,,,
Vinay Auto Parts,bike spare parts,07000305020,"Shop No.1&2, Shalini Complex, Chhoti Gwaltoli, Indore, Madhya Pradesh 452001",,22.7142893,75.8722392,
Sakal Automotive,bike spare parts,07489632298,"18, Annapurna Rd, opp. SBI Bank, Mhow Naka Square, Usha Nagar Main, Usha Nagar, Indore, Madhya Pradesh 452009",,,,
URBAN TORQUE - CAR & BIKE ( Accessories & Spare Parts ),bike spare parts,,"sukhdev nagar extension, 216-217, 60 Feet Rd, near HP Petrol Pump, Shakti Nagar, Loknayak Nagar, Sukhdev Vihar, Indore, Madhya Pradesh 452006",,22.7285943,75.8270418,
NEW SAHU AUTO PARTS AND GAIRAGE INDORE,bike spare parts,07400708600,"Hawa Bangala Rd, Opp. Sai Dwar, Sector E, Dwarkapuri, Indore, Madhya Pradesh 452009",,,,
PERFECT AUTO PARTS,bike spare parts,09826250920,"11/12, Opp. Dawa Bazar, Kibe Compound, Indore, Madhya Pradesh 452001",,,,
Bajaj Yamaha Hero Honda- Rajesh Auto Parts,bike spare parts,09826319796,"Sarwate Rd, Chhoti Gwaltoli, Indore, Madhya Pradesh 452001",https://maaveshnovrediyumart.com,,,
